congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
116,House,843,2020-07-21,2,144,129,284,-0.589,0.679,0.6,1.269,-92.45,HR6395,Failed,,On Agreeing to the Amendment,
116,House,844,2020-07-21,2,145,173,241,-0.318,0.346,0.257,0.418,-93.256,HR6395,Failed,,On Agreeing to the Amendment,
116,House,845,2020-07-21,2,146,234,179,-0.079,0.997,0.542,0.702,-14.413,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,846,2020-07-21,2,147,234,181,0.109,0.282,0.653,0.698,-7.547,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,847,2020-07-21,2,148,93,324,-0.462,0.065,0.528,1.441,-78.007,HR6395,Failed,,On Agreeing to the Amendment,
116,House,848,2020-07-21,2,149,217,198,-0.304,0.953,0.685,0.98,-30.838,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,849,2020-07-21,2,150,232,184,-0.049,0.999,0.268,0.175,-39.514,HR6395,Agreed to,,On Agreeing to the Amendment,
116,House,850,2020-07-21,2,151,201,219,0.074,-0.117,-0.29,-0.694,-40.589,HR6395,Failed,William M. (Mac) Thornberry National Defense Authorization Act,On Motion to Recommit with Instructions,
116,House,851,2020-07-21,2,152,295,125,0.815,0.579,0.193,-0.592,-175.606,HR6395,Passed,William M. (Mac) Thornberry National Defense Authorization Act,On Passage,
116,House,852,2020-07-22,2,153,233,183,0.134,-0.028,0.776,-0.26,-5.699,HR2486,Passed,FUTURE Act,On Concurring in the Senate Amdt with Amdt Specified in Section 4(a) of H. Res. 891,
116,House,853,2020-07-22,2,154,231,184,0.004,0.501,0.672,0.588,-3.23,HR2486,Passed,FUTURE Act,On Concurring in the Senate Amdt with Amdt Specified in Section 4(b) of H. Res. 891,
116,House,854,2020-07-22,2,155,310,107,0.428,-0.904,0.213,-0.047,-112.764,HR1957,Passed,Great American Outdoors Act,On Motion to Concur in the Senate Amendments,
116,House,855,2020-07-22,2,156,305,113,0.433,0.229,0.277,0.191,-86.883,HR7573,Passed,"To direct the Architect of the U.S. Capitol to replace the bust of Roger Brooke Taney with a bust of Thurgood Marshall, to remove certain statues from areas of the Capitol which are accessible to the public, to remove all statues of individuals who voluntarily served Confederate States of America displayed in Capitol.","On Motion to Suspend the Rules and Pass, as Amended",
116,House,856,2020-07-23,2,157,230,189,0.041,0.022,0.71,-0.232,-0.33,HRES1060,Passed,"Providing for consideration of the bill (H.R. 7608) making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2021, and for other purposes",On Ordering the Previous Question,
116,House,857,2020-07-23,2,158,230,188,0.041,0.022,0.71,-0.232,-0.33,HRES1060,Passed,"Providing for consideration of the bill (H.R. 7608) making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2021, and for other purposes",On Agreeing to the Resolution,
116,House,858,2020-07-23,2,159,88,329,0.46,0.888,-0.265,-0.104,-104.963,HR7608,Failed,,On Agreeing to the Amendment,
116,House,859,2020-07-23,2,160,223,194,-0.099,0.362,0.586,1.295,-22.894,HR7608,Agreed to,,On Agreeing to the Amendment,
116,House,860,2020-07-23,2,161,187,230,0.266,-0.739,-0.365,-0.46,-21.048,HR7608,Failed,,On Agreeing to the Amendment,
116,House,861,2020-07-24,2,162,117,292,0.379,0.925,-0.4,-0.128,-73.455,HR7608,Failed,,On Agreeing to the Amendment,
116,House,862,2020-07-24,2,163,233,176,0.304,-0.875,0.346,0.338,-27.257,HR7608,Agreed to,,On Agreeing to the Amendment,
116,House,863,2020-07-24,2,164,155,256,0.361,-0.263,-0.277,-0.331,-52.295,HR7608,Failed,,On Agreeing to the Amendment,
116,House,864,2020-07-24,2,165,183,228,-0.069,0.409,-0.723,-0.928,-11.429,HR7608,Failed,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2021, and for other purposes",On Motion to Recommit with Instructions,
116,House,865,2020-07-24,2,166,224,189,-0.212,-0.677,0.663,-0.671,-16.701,HR7608,Passed,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2021, and for other purposes",On Passage,
116,House,866,2020-07-27,2,167,368,1,0.0,0.0,0.0,0.0,0.0,S2163,Passed,Commission on the Social Status of Black Men and Boys Act,On Motion to Suspend the Rules and Pass,
116,House,867,2020-07-29,2,168,230,181,0.041,0.017,0.71,-0.223,-0.332,HRES1067,Passed,"Providing for consideration of the bill (H.R. 7617) making appropriations for the Department of Defense for the fiscal year ending September 30, 2021, and for other purposes",On Ordering the Previous Question,
116,House,868,2020-07-29,2,169,229,182,-0.02,-0.724,0.92,-0.009,-7.893,HRES1067,Passed,"Providing for consideration of the bill (H.R. 7617) making appropriations for the Department of Defense for the fiscal year ending September 30, 2021, and for other purposes",On Agreeing to the Resolution,
116,House,869,2020-07-29,2,170,195,212,-0.131,0.103,-0.635,-0.778,-32.161,HR7027,Failed,"Making additional supplemental appropriations for disaster relief requirements for the fiscal year ending September 30, 2020, and for other purposes",On Motion to Recommit with Instructions,
116,House,870,2020-07-29,2,171,249,163,0.258,0.151,0.348,0.264,-36.893,HR7027,Passed,"Making additional supplemental appropriations for disaster relief requirements for the fiscal year ending September 30, 2020, and for other purposes",On Passage,
116,House,871,2020-07-29,2,172,250,161,0.205,0.675,0.697,0.587,-33.002,HR7327,Passed,Child Care for Economic Recovery Act,On Passage,
116,House,872,2020-07-30,2,173,126,292,-0.129,-0.555,0.301,0.653,-96.261,HR7617,Failed,,On Agreeing to the Amendment,
116,House,873,2020-07-30,2,174,254,163,-0.173,0.985,0.193,0.386,-97.767,HR7617,Agreed to,,On Agreeing to the Amendment,
116,House,874,2020-07-30,2,175,234,181,0.201,0.097,0.717,-0.038,-13.658,HR7617,Agreed to,,On Agreeing to the Amendment,
116,House,875,2020-07-31,2,176,123,292,0.402,0.916,-0.464,-0.106,-72.09,HR7617,Failed,,On Agreeing to the Amendment,
116,House,876,2020-07-31,2,177,197,219,-0.125,0.31,-0.565,-1.056,-18.24,HR7617,Failed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2021, and for other purposes",On Motion to Recommit with Instructions,
116,House,877,2020-07-31,2,178,217,197,0.114,0.993,0.341,-0.316,-35.763,HR7617,Passed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2021, and for other purposes",On Passage,
116,House,878,2020-08-22,2,179,230,171,0.041,0.014,0.71,-0.225,-0.33,HRES1092,Passed,"Providing for consideration of the bill (H.R. 8015) to maintain prompt and reliable postal services during the COVID-19 health emergency, and for other purposes.",On Ordering the Previous Question,
116,House,879,2020-08-22,2,180,230,171,0.041,0.009,0.71,-0.23,-0.323,HRES1092,Passed,"Providing for consideration of the bill (H.R. 8015) to maintain prompt and reliable postal services during the COVID-19 health emergency, and for other purposes.",On Agreeing to the Resolution,
116,House,880,2020-08-22,2,181,182,223,-0.142,0.479,-0.616,-0.884,-14.782,HR8015,Failed,Delivering for America Act,On Motion to Recommit with Instructions,
116,House,881,2020-08-22,2,182,257,150,0.27,0.853,0.625,0.279,-38.984,HR8015,Passed,Delivering for America Act,On Passage,
116,House,882,2020-09-14,2,183,402,1,0.0,0.0,0.0,0.0,0.0,HR4894,Passed,Congressional Budget Justification Transparency Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,883,2020-09-14,2,184,403,2,0.0,0.0,0.0,0.0,0.0,S2193,Passed,CHARGE Act,On Motion to Suspend the Rules and Pass,
116,House,884,2020-09-15,2,185,219,170,-0.003,0.02,0.719,0.192,-2.899,HRES1107,Passed,Providing for consideration of the Equity and Inclusion Enforcement Act (H.R. 2574); providing for consideration of the Strength in Diversity Act (H.R. 2639); providing for consideration of the Pregnant Workers Fairness Act (H.R. 2694); providing for consideration of H. Res. 908; and for other purposes,On Ordering the Previous Question,
116,House,885,2020-09-15,2,186,216,157,0.044,0.031,0.712,-0.2,-0.293,HRES1107,Passed,Providing for consideration of the Equity and Inclusion Enforcement Act (H.R. 2574); providing for consideration of the Strength in Diversity Act (H.R. 2639); providing for consideration of the Pregnant Workers Fairness Act (H.R. 2694); providing for consideration of H. Res. 908; and for other purposes,On Agreeing to the Resolution,
116,House,886,2020-09-15,2,187,171,243,-0.215,0.977,-0.411,-0.929,-44.338,HR2639,Failed,,On Agreeing to the Amendment,
116,House,887,2020-09-15,2,188,379,34,-0.045,-0.999,0.468,-2.635,-70.022,HR2639,Agreed to,,On Agreeing to the Amendment,
116,House,888,2020-09-15,2,189,248,167,0.166,0.759,0.316,0.262,-44.405,HR2639,Passed,Strength in Diversity Act,On Passage,
116,House,889,2020-09-16,2,190,387,33,0.233,-0.96,0.418,-1.285,-48.383,HR7909,Passed,Ensuring Children and Child Care Workers Are Safe Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,890,2020-09-16,2,191,255,164,-0.092,-0.353,-0.179,-0.35,-115.0,HR2574,Passed,Equity and Inclusion Enforcement Act,On Motion to Recommit with Instructions,
116,House,891,2020-09-16,2,192,232,188,0.014,1.0,0.678,0.512,-6.897,HR2574,Passed,Equity and Inclusion Enforcement Act,On Passage,
116,House,892,2020-09-17,2,193,243,164,0.069,0.998,0.349,0.325,-35.162,HRES908,Passed,Condemning all forms of anti-Asian sentiment as related to COVID-19,On Agreeing to the Resolution,
116,House,893,2020-09-17,2,194,177,226,-0.011,0.823,-0.295,-0.093,-20.061,HR2694,Failed,Pregnant Workers Fairness Act,On Motion to Recommit with Instructions,
116,House,894,2020-09-17,2,195,329,73,0.395,0.88,0.284,0.295,-89.455,HR2694,Passed,Pregnant Workers Fairness Act,On Passage,
116,House,895,2020-09-22,2,196,406,3,0.0,0.0,0.0,0.0,0.0,HR6210,Passed,Uyghur Forced Labor Prevention Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,896,2020-09-22,2,197,414,0,0.0,0.0,0.0,0.0,0.0,HR5664,Passed,Leveraging Information on Foreign Traffickers Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,897,2020-09-22,2,198,359,57,0.199,-0.868,0.252,-0.707,-71.071,HR8337,Passed,"Continuing Appropriations Act, 2021",On Motion to Suspend the Rules and Pass,
116,House,898,2020-09-23,2,199,231,190,0.042,0.023,0.71,-0.221,-0.333,HRES1129,Passed,"Providing for consideration of the Expanding Access to Sustainable Energy Act (H.R. 4447); providing for consideration of the Uyghur Forced Labor Disclosure Act (H.R. 6270); and providing for consideration of the Continuing Appropriations Act, 2021 and Other Extensions Act (H.R. 8319)",On Ordering the Previous Question,
116,House,899,2020-09-23,2,200,229,187,0.041,0.017,0.711,-0.216,-0.329,HRES1129,Passed,"Providing for consideration of the Expanding Access to Sustainable Energy Act (H.R. 4447); providing for consideration of the Uyghur Forced Labor Disclosure Act (H.R. 6270); and providing for consideration of the Continuing Appropriations Act, 2021 and Other Extensions Act (H.R. 8319)",On Agreeing to the Resolution,
116,House,900,2020-09-23,2,201,410,5,0.0,0.0,0.0,0.0,0.0,HR451,Passed,Don’t Break Up the T-Band Act of 2020,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,901,2020-09-24,2,202,235,172,0.23,-0.973,0.427,0.206,-20.1,HR4447,Agreed to,,On Agreeing to the Amendment,
116,House,902,2020-09-24,2,203,235,173,0.117,0.27,0.66,0.67,-5.466,HR4447,Agreed to,,On Agreeing to the Amendment,
116,House,903,2020-09-24,2,204,273,132,0.245,0.969,0.398,0.32,-62.742,HR4447,Agreed to,,On Agreeing to the Amendment,
116,House,904,2020-09-24,2,205,193,214,0.004,-0.137,-0.441,-0.925,-33.117,HR4447,Failed,Expanding Access to Sustainable Energy Act,On Motion to Recommit with Instructions,
116,House,905,2020-09-24,2,206,220,185,0.331,0.944,0.251,-0.38,-71.217,HR4447,Passed,Expanding Access to Sustainable Energy Act,On Passage,
116,House,906,2020-09-29,2,207,223,176,-0.001,1.0,0.445,0.309,-11.222,HRES1148,Passed,Raising a question of the privileges of the House,On Motion to Table,
116,House,907,2020-09-29,2,208,397,5,0.0,0.0,0.0,0.0,0.0,HRES1155,Passed,"Reaffirming the House of Representatives’ commitment to the orderly and peaceful transfer of power called for in the Constitution of the United States, and for other purposes",On Motion to Suspend the Rules and Agree,
116,House,908,2020-09-30,2,209,184,229,-0.111,0.994,-0.628,-0.704,-7.262,HR6270,Failed,Uyghur Forced Labor Disclosure Act of 2020,On Motion to Recommit with Instructions,
116,House,909,2020-09-30,2,210,253,163,0.053,0.999,0.311,0.42,-60.915,HR6270,Passed,Uyghur Forced Labor Disclosure Act,On Passage,
116,House,910,2020-09-30,2,211,414,0,0.0,0.0,0.0,0.0,0.0,HR4764,Passed,Timely ReAuthorization of Necessary Stem-cell Programs Lends Access to Needed Therapies Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,911,2020-09-30,2,212,229,185,0.041,0.018,0.71,-0.225,-0.328,HRES1161,Passed,Providing for consideration of the Senate amendments to the bill (H.R. 925) to extend the authorization of appropriations for allocation to carry out approved wetlands conservation projects under the North American Wetlands Conservation Act through fiscal year 2024,On Ordering the Previous Question,
116,House,912,2020-09-30,2,213,225,188,-0.027,0.092,0.707,0.277,-6.254,HRES1161,Passed,Providing for consideration of the Senate amendments to the bill (H.R. 925) to extend the authorization of appropriations for allocation to carry out approved wetlands conservation projects under the North American Wetlands Conservation Act through fiscal year 2024,On Agreeing to the Resolution,
116,House,913,2020-10-01,2,214,214,207,-0.248,0.821,0.552,0.45,-32.246,HR925,Passed,America’s Conservation Enhancement Act,On Motion to Concur in the Senate Amendments with an Amendment,
116,House,914,2020-10-01,2,215,226,187,-0.009,0.128,0.676,0.564,-4.503,HRES1164,Passed,"Providing for consideration of the resolution (H.Res. 1153) condemning unwanted, unnecessary medical procedures on individuals without their full, informed consent, and providing for consideration of the resolution (H.Res. 1154) condemning QAnon and rejecting the conspiracy theories it promotes",On Ordering the Previous Question,
116,House,915,2020-10-01,2,216,226,186,0.031,0.001,0.684,0.5,-3.049,HRES1164,Passed,"Providing for consideration of the resolution (H.Res. 1153) condemning unwanted, unnecessary medical procedures on individuals without their full, informed consent, and providing for consideration of the resolution (H.Res. 1154) condemning QAnon and rejecting the conspiracy theories it promotes",On Agreeing to the Resolution,
116,House,916,2020-10-02,2,217,232,157,-0.004,1.0,0.373,0.392,-22.098,HRES1153,Passed,"Condemning unwanted, unnecessary medical procedures on individuals without their full, informed consent",On Agreeing to the Resolution,
116,House,917,2020-10-02,2,218,371,18,0.75,-0.661,1.405,-2.06,-46.478,HRES1154,Passed,Condemning QAnon and rejecting the conspiracy theories it promotes,On Agreeing to the Resolution,
116,House,918,2020-11-16,2,219,401,0,0.0,0.0,0.0,0.0,0.0,S327,Passed,Wounded Veterans Recreation Act,On Motion to Suspend the Rules and Pass,
116,House,919,2020-11-16,2,220,394,0,0.0,0.0,0.0,0.0,0.0,S3147,Passed,Improving Safety and Security for Veterans Act,On Motion to Suspend the Rules and Pass,
116,House,920,2020-11-17,2,221,395,4,0.0,0.0,0.0,0.0,0.0,HR4611,Passed,Ocean Pollution Reduction Act II,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,921,2020-11-18,2,222,396,8,0.0,0.0,0.0,0.0,0.0,HR6395,Passed,William M. (Mac) Thornberry National Defense Authorization Act,On Closing Portions of the Conference,
116,House,922,2020-11-19,2,223,227,169,0.041,0.022,0.71,-0.224,-0.325,HRES1224,Passed,"Providing for consideration of the bill (H.R. 8294) National Apprenticeship Act of 2020, and for other purposes",On Ordering the Previous Question,
116,House,923,2020-11-19,2,224,229,170,0.041,0.022,0.71,-0.223,-0.326,HRES1224,Passed,"Providing for consideration of the bill (H.R. 8294) National Apprenticeship Act of 2020, and for other purposes",On Agreeing to the Resolution,
116,House,924,2020-11-20,2,225,236,152,0.157,0.988,0.441,0.136,-20.026,HR8294,Agreed to,,On Agreeing to the Amendment,
116,House,925,2020-11-20,2,226,142,243,0.085,0.996,-0.369,-0.362,-35.573,HR8294,Failed,,On Agreeing to the Amendment,
116,House,926,2020-11-20,2,227,246,140,0.257,0.752,0.711,0.3,-30.828,HR8294,Passed,National Apprenticeship Act,On Passage,
116,House,927,2020-12-02,2,228,343,41,0.223,-0.975,0.191,-0.532,-62.297,HR7995,Passed,Coin Metal Modification Authorization and Cost Savings Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,928,2020-12-03,2,229,5,220,0.0,0.0,0.0,0.0,0.0,,Failed,,On Motion to Adjourn,
116,House,929,2020-12-03,2,230,225,160,0.041,0.021,0.71,-0.225,-0.317,HRES1244,Passed,Providing for consideration of the bill (H.R. 3884) Marijuana Opportunity Reinvestment and Expungement Act,On Ordering the Previous Question,
116,House,930,2020-12-03,2,231,225,160,-0.064,0.075,0.719,-0.181,-8.798,HRES1244,Passed,Providing for consideration of the bill (H.R. 3884) Marijuana Opportunity Reinvestment and Expungement Act,On Agreeing to the Resolution,
116,House,931,2020-12-03,2,232,272,114,0.252,0.968,0.281,0.236,-73.44,HR1380,Passed,Big Cat Public Safety Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,932,2020-12-04,2,233,265,124,0.388,-0.353,0.278,0.117,-63.371,S2981,Passed,National Oceanic and Atmospheric Administration Commissioned Officer Corps Amendments Act,On Motion to Suspend the Rules and Pass,
116,House,933,2020-12-04,2,234,174,218,-0.202,0.979,-0.355,-0.289,-37.308,HR3884,Failed,MORE Act,On Motion to Recommit with Instructions,
116,House,934,2020-12-04,2,235,228,164,-0.223,0.975,0.321,0.482,-38.902,HR3884,Passed,MORE Act,On Passage,
116,House,935,2020-12-07,2,236,386,3,0.0,0.0,0.0,0.0,0.0,HRES512,Passed,"Calling for the global repeal of blasphemy, heresy, and apostasy laws","On Motion to Suspend the Rules and Agree, as Amended",
116,House,936,2020-12-07,2,237,388,6,0.0,0.0,0.0,0.0,0.0,S461,Passed,HBCU PARTNERS Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,937,2020-12-08,2,238,335,78,0.936,0.353,0.267,-1.023,-133.547,HR6395,Passed,William M. (Mac) Thornberry National Defense Authorization Act,On Agreeing to the Conference Report,
116,House,938,2020-12-08,2,239,400,1,0.0,0.0,0.0,0.0,0.0,HR8354,Passed,Servicemembers and Veterans Initiative Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,939,2020-12-09,2,240,343,67,0.479,-0.353,0.271,-0.34,-72.075,HR8900,Passed,"Further Continuing Appropriations Act, 2021, and Other Extensions Act",On Motion to Suspend the Rules and Pass,
116,House,940,2020-12-09,2,241,396,2,0.0,0.0,0.0,0.0,0.0,HR5758,Passed,Ceiling Fan Improvement Act,On Motion to Suspend the Rules and Pass,
116,House,941,2020-12-10,2,242,283,105,0.292,0.84,0.226,0.205,-91.7,S906,Passed,Driftnet Modernization and Bycatch Reduction Act,On Motion to Suspend the Rules and Pass,
116,House,942,2020-12-10,2,243,382,6,0.0,0.0,0.0,0.0,0.0,HR5040,Passed,AIR Safety Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,943,2020-12-16,2,244,380,0,0.0,0.0,0.0,0.0,0.0,S2216,Passed,TEAM Veteran Caregivers Act,On Motion to Suspend the Rules and Pass,
116,House,944,2020-12-17,2,245,387,5,0.0,0.0,0.0,0.0,0.0,HR3250,Passed,Julius Rosenwald and the Rosenwald Schools Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,945,2020-12-18,2,246,386,1,0.0,0.0,0.0,0.0,0.0,S979,Passed,FACE Act,On Motion to Suspend the Rules and Pass,
116,House,946,2020-12-18,2,247,320,60,0.356,-0.834,0.286,-0.369,-67.082,HJRES107,Passed,"Making further continuing appropriations for fiscal year 202, and for other purposes",On Motion to Suspend the Rules and Pass,
116,House,947,2020-12-20,2,248,329,65,0.484,-0.272,0.288,-0.277,-68.563,HJRES110,Passed,"Extension of Continuing Appropriations Act, 2021",On Motion to Suspend the Rules and Pass,
116,House,948,2020-12-21,2,249,227,180,-0.056,-0.063,0.569,-1.042,-7.39,HRES1271,Passed,Providing for consideration of the Senate amendment to the bill (H.R. 133) to promote economic partnership and cooperation between the US and Mexico; providing for disposition of the Senate amendment to the bill (H.R. 1520),On Agreeing to the Resolution,
116,House,949,2020-12-21,2,250,327,85,0.913,0.408,0.207,-0.682,-151.608,HR133,Passed,United States-Mexico Economic Partnership Act,"On Concurring in Senate Amdt with Portion of Amdt Comprising of Divisions B, C, E, and F",
116,House,950,2020-12-21,2,251,359,53,0.445,-0.322,0.207,-0.68,-72.042,HR133,Passed,United States-Mexico Economic Partnership Act,"On Concurring in Senate Amdt with Amdt (Except Divisions B, C, E, and F)",
116,House,951,2020-12-28,2,252,275,134,0.399,-0.909,0.254,0.073,-84.773,HR9051,Passed,CASH Act,On Motion to Suspend the Rules and Pass,
116,House,952,2020-12-28,2,253,322,87,0.102,-0.316,0.091,-0.817,-116.285,HR6395,Passed,William M. (Mac) Thornberry National Defense Authorization Act,"On Passage, Objections of the President to the Contrary Notwithstanding",
116,Senate,1,2019-01-08,1,1,56,44,-0.225,0.503,-0.244,-0.412,-13.682,S1,Cloture on the Motion to Proceed Rejected,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",On Cloture on the Motion to Proceed,
116,Senate,2,2019-01-10,1,2,53,43,0.111,-0.87,-0.53,-0.814,-7.897,S1,Cloture on the Motion to Proceed Rejected,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",On Cloture on the Motion to Proceed,
116,Senate,3,2019-01-14,1,3,50,43,-0.387,0.922,-0.526,-1.064,-8.734,S1,Cloture on the Motion to Proceed Rejected,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",On Cloture on the Motion to Proceed,
116,Senate,4,2019-01-15,1,4,42,57,-0.042,0.999,-0.188,-0.301,-28.855,SJRES2,Motion to Table Failed,A joint resolution disapproving the President's proposal to take an action relating to the application of certain sanctions with respect to the Russian Federation.,On the Motion to Table,
116,Senate,5,2019-01-15,1,5,57,42,-0.015,1.0,0.188,0.276,-29.026,SJRES2,Motion to Proceed Agreed to,A joint resolution disapproving the President's proposal to take an action relating to the application of certain sanctions with respect to the Russian Federation.,On the Motion to Proceed,
116,Senate,6,2019-01-16,1,6,57,42,-0.04,0.999,0.188,0.3,-28.865,SJRES2,Cloture Motion Rejected,A joint resolution disapproving the President's proposal to take an action relating to the application of certain sanctions with respect to the Russian Federation.,On the Cloture Motion,
116,Senate,7,2019-01-17,1,7,48,47,0.215,-0.242,-0.396,-1.435,-5.236,S109,Cloture on the Motion to Proceed Rejected,A bill to prohibit taxpayer funded abortions.,On Cloture on the Motion to Proceed,
116,Senate,8,2019-01-24,1,8,88,8,-0.144,0.99,0.005,0.448,-25.024,HR268,Motion for Attendance Agreed to,"A bill making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes.",On the Motion for Attendance,
116,Senate,9,2019-01-24,1,9,50,47,-0.364,0.931,-0.389,-0.845,-11.344,HR268,Cloture Motion Rejected,Of a perfecting nature.,On the Cloture Motion,
116,Senate,10,2019-01-24,1,10,52,44,0.187,0.111,0.437,1.372,-12.12,HR268,Cloture Motion Rejected,Of a perfecting nature.,On the Cloture Motion,
116,Senate,11,2019-01-28,1,11,74,19,-0.083,-0.997,-0.19,-0.368,-27.136,S1,Cloture on the Motion to Proceed Agreed to,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",On Cloture on the Motion to Proceed,
116,Senate,12,2019-01-29,1,12,76,22,-0.438,0.899,-0.3,-0.146,-27.635,S1,Motion to Proceed Agreed to,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",On the Motion to Proceed,
116,Senate,13,2019-01-31,1,13,68,23,-0.69,0.723,-0.324,-0.703,-24.573,S1,Cloture Motion Agreed to,To express the sense of the Senate that the United States faces continuing threats from terrorist groups operating in Syria and Afghanistan and that the precipitous withdrawal of United States forces from either country could put at risk hard-won gains and United States national security.,On the Cloture Motion,
116,Senate,14,2019-02-04,1,14,70,26,-0.724,0.69,-0.369,-0.959,-25.709,S1,Amendment Agreed to,To express the sense of the Senate that the United States faces continuing threats from terrorist groups operating in Syria and Afghanistan and that the precipitous withdrawal of United States forces from either country could put at risk hard-won gains and United States national security.,On the Amendment,
116,Senate,15,2019-02-04,1,15,72,24,-0.599,0.801,-0.384,-0.619,-27.08,S1,Cloture Motion Agreed to,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",On the Cloture Motion,
116,Senate,16,2019-02-05,1,16,77,23,-0.583,0.812,-0.386,-0.544,-26.836,S1,Bill Passed,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",On Passage of the Bill,
116,Senate,17,2019-02-05,1,17,99,1,0.0,0.0,0.0,0.0,0.0,S47,Cloture on the Motion to Proceed Agreed to,"A bill to provide for the management of the natural resources of the United States, and for other purposes.",On Cloture on the Motion to Proceed,
116,Senate,18,2019-02-07,1,18,66,33,0.485,-0.875,0.226,0.094,-29.626,S47,Motion to Table Agreed to,To modify the provision relating to the Land and Water Conservation Fund to impose certain requirements on the Federal acquisition of land and to require an allocation of funds for the deferred maintenance backlog.,On the Motion to Table,
116,Senate,19,2019-02-07,1,19,68,30,0.59,-0.808,0.236,0.201,-31.782,S47,Motion to Table Agreed to,To modify the authorization period of the Land and Water Conservation Fund.,On the Motion to Table,
116,Senate,20,2019-02-11,1,20,60,33,0.599,-0.801,0.763,0.993,-20.715,S47,Motion to Table Agreed to,To limit the extension or establishment of national monuments in the State of Utah.,On the Motion to Table,
116,Senate,21,2019-02-11,1,21,87,7,0.576,-0.818,0.39,-0.232,-15.741,S47,Cloture Motion Agreed to,"A bill to provide for the management of the natural resources of the United States, and for other purposes.",On the Cloture Motion,
116,Senate,22,2019-02-12,1,22,92,8,0.538,-0.631,0.665,-0.713,-16.462,S47,Bill Passed,"A bill to provide for the management of the natural resources of the United States, and for other purposes.",On Passage of the Bill,
116,Senate,23,2019-02-12,1,23,55,44,-0.364,0.919,-0.534,-0.939,-6.099,PN17,Cloture Motion Agreed to,"William Pelham Barr, of Virginia, to be Attorney General",On the Cloture Motion,
116,Senate,24,2019-02-14,1,24,54,45,-0.364,0.917,-0.534,-0.943,-6.093,PN17,Nomination Confirmed,"William Pelham Barr, of Virginia, to be Attorney General",On the Nomination,
116,Senate,25,2019-02-14,1,25,84,15,-0.91,0.415,-0.272,-0.646,-26.961,HJRES31,Cloture Motion Agreed to,"A joint resolution making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes.",On the Cloture Motion,
116,Senate,26,2019-02-14,1,26,83,16,-0.917,0.398,-0.252,-0.596,-28.272,HJRES31,Conference Report Agreed to,"A joint resolution making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes.",On the Conference Report,
